customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7348-9364,Female,1,Yes,No,34,No,DSL,One year,No,Bank transfer,56.96,1936.64,No
4732-7579,Female,0,Yes,No,71,Yes,DSL,Month-to-month,No,Mailed check,67.67,4804.57,No
4654-5590,Male,0,No,Yes,19,Yes,No,Two year,Yes,Credit card,111.63,2120.97,No
5600-8861,Male,0,No,Yes,49,Yes,No,Month-to-month,Yes,Credit card,36.69,1797.81,No
8343-9615,Male,0,Yes,Yes,69,Yes,Fiber optic,Two year,No,Electronic check,103.1,7113.9,No
7704-6500,Female,1,No,No,8,No,DSL,Month-to-month,Yes,Credit card,32.18,257.44,Yes
7683-4278,Female,0,Yes,Yes,2,No,DSL,One year,Yes,Bank transfer,59.83,119.66,Yes
7725-4570,Male,0,No,No,46,No,DSL,Two year,No,Electronic check,61.02,2806.92,No
1212-9185,Female,0,Yes,Yes,68,Yes,Fiber optic,Two year,Yes,Electronic check,31.16,2118.88,Yes
4966-2259,Male,1,No,No,25,Yes,DSL,One year,Yes,Mailed check,61.32,1533,Yes
6853-5847,Female,0,No,Yes,6,No,No,Two year,Yes,Mailed check,66.67,400.02,Yes
4568-3525,Female,0,Yes,No,54,Yes,No,Two year,Yes,Mailed check,67.22,3629.88,No
5162-9086,Male,0,No,Yes,57,No,DSL,Two year,Yes,Bank transfer,74.65,4255.05,No
5230-2600,Female,0,Yes,Yes,25,No,DSL,Month-to-month,No,Mailed check,76,1900,Yes
8705-7552,Male,0,No,Yes,13,No,Fiber optic,Month-to-month,Yes,Mailed check,20.85,271.05,No
3880-2763,Female,0,No,No,47,No,DSL,Two year,No,Electronic check,75.12,3530.64,No
8708-4147,Female,1,Yes,No,12,No,Fiber optic,Two year,Yes,Electronic check,105.98,1271.76,Yes
3953-6007,Female,1,Yes,No,18,Yes,Fiber optic,Two year,Yes,Bank transfer,115.51,2079.18,No
6055-1236,Male,0,Yes,No,13,Yes,DSL,One year,Yes,Mailed check,91.88,1194.44,No
3577-5579,Male,0,No,No,35,Yes,Fiber optic,Two year,No,Mailed check,85.6,2996,No
2067-6510,Male,0,Yes,No,57,No,Fiber optic,Two year,Yes,Electronic check,85.49,4872.93,No
6241-6096,Female,0,Yes,No,14,No,Fiber optic,One year,Yes,Electronic check,107.93,1511.02,No
6235-5377,Male,0,No,Yes,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.01,664.08,Yes
7937-3838,Male,0,Yes,Yes,31,No,Fiber optic,Two year,No,Credit card,77.14,2391.34,No
9876-4143,Male,0,Yes,Yes,69,No,DSL,Two year,No,Electronic check,101.81,7024.89,No
4077-5426,Male,0,No,Yes,36,Yes,Fiber optic,Month-to-month,No,Credit card,85.99,3095.64,Yes
9631-7246,Female,0,Yes,No,67,Yes,DSL,One year,Yes,Credit card,56.35,3775.45,No
3188-6402,Female,0,Yes,No,47,No,DSL,One year,Yes,Mailed check,57.6,2707.2,No
9569-7114,Female,0,No,No,27,No,DSL,Two year,No,Mailed check,115.46,3117.42,No
8705-7633,Female,1,Yes,Yes,55,No,Fiber optic,One year,Yes,Bank transfer,78.89,4338.95,No
8460-4477,Female,0,No,No,16,Yes,DSL,Month-to-month,No,Bank transfer,33.36,533.76,No
8496-1364,Female,0,No,No,67,No,Fiber optic,One year,No,Credit card,21.61,1447.87,No
8340-2681,Female,0,Yes,No,57,Yes,DSL,Month-to-month,Yes,Bank transfer,98.02,5587.14,No
7920-1327,Female,1,No,No,54,No,No,One year,Yes,Bank transfer,27.5,1485,No
8126-9472,Male,1,No,No,34,Yes,DSL,One year,Yes,Bank transfer,79.85,2714.9,No
5330-3915,Female,0,No,No,3,No,Fiber optic,One year,Yes,Credit card,53.63,160.89,Yes
4943-9829,Female,0,No,Yes,43,No,DSL,One year,Yes,Mailed check,52.38,2252.34,No
5005-7671,Female,1,No,Yes,49,No,No,Month-to-month,No,Mailed check,70.7,3464.3,Yes
3315-8197,Male,1,Yes,No,66,No,DSL,Month-to-month,Yes,Electronic check,95.44,6299.04,No
9023-8531,Female,0,Yes,Yes,1,No,No,Two year,No,Mailed check,108.84,108.84,No
4532-5157,Female,1,No,Yes,28,No,Fiber optic,One year,Yes,Electronic check,112.64,3153.92,No
3466-4214,Female,0,Yes,No,52,No,No,Two year,Yes,Mailed check,30.29,1575.08,Yes
8315-5939,Male,0,No,No,12,No,No,Two year,Yes,Credit card,106.51,1278.12,No
9817-6130,Female,0,No,No,55,Yes,No,One year,Yes,Credit card,44.01,2420.55,No
6476-3266,Male,1,No,No,64,No,No,One year,No,Mailed check,112.21,7181.44,No
1409-5344,Female,0,No,No,33,Yes,DSL,One year,No,Credit card,61.15,2017.95,No
6195-8719,Male,0,No,No,60,No,DSL,One year,No,Bank transfer,39.57,2374.2,Yes
9294-3457,Male,0,Yes,Yes,5,Yes,No,One year,Yes,Credit card,56.51,282.55,No
4281-3132,Male,0,No,No,32,No,No,Two year,No,Bank transfer,44.11,1411.52,No
6040-6925,Female,1,Yes,Yes,5,No,Fiber optic,Month-to-month,Yes,Electronic check,25.87,129.35,Yes
8337-5533,Female,0,Yes,No,41,Yes,DSL,Two year,Yes,Bank transfer,69.23,2838.43,No
5598-8562,Female,1,Yes,No,40,No,Fiber optic,One year,Yes,Credit card,70.09,2803.6,No
7142-1274,Female,1,No,Yes,3,No,No,Month-to-month,No,Credit card,53.62,160.86,No
1284-6169,Male,0,Yes,Yes,30,Yes,No,Month-to-month,Yes,Credit card,61.44,1843.2,Yes
9715-7365,Female,1,Yes,No,23,Yes,DSL,One year,Yes,Bank transfer,26.59,611.57,No
6563-3746,Female,0,No,No,40,No,DSL,Month-to-month,Yes,Bank transfer,64.47,2578.8,No
3727-4701,Female,1,No,No,17,Yes,DSL,One year,No,Bank transfer,30.1,511.7,No
4335-7004,Female,0,No,Yes,69,No,Fiber optic,One year,No,Credit card,49.64,3425.16,Yes
4441-9638,Male,0,Yes,Yes,46,No,DSL,One year,No,Bank transfer,72.38,3329.48,Yes
2244-3798,Female,0,Yes,No,71,No,Fiber optic,Two year,Yes,Bank transfer,89.18,6331.78,No
2590-4610,Female,0,No,Yes,49,No,Fiber optic,Two year,Yes,Mailed check,72.73,3563.77,No
3835-6107,Female,0,Yes,Yes,26,Yes,Fiber optic,One year,Yes,Bank transfer,32.46,843.96,No
8736-4165,Male,0,No,No,31,Yes,No,Two year,Yes,Mailed check,26.2,812.2,No
4207-1884,Female,0,Yes,No,52,Yes,DSL,Month-to-month,Yes,Bank transfer,106.5,5538,Yes
2635-1777,Male,0,Yes,Yes,25,Yes,Fiber optic,One year,Yes,Credit card,63.21,1580.25,Yes
5973-2960,Female,0,No,No,41,No,Fiber optic,Two year,No,Mailed check,93.43,3830.63,No
2687-1375,Male,0,Yes,No,35,No,DSL,Month-to-month,No,Bank transfer,87.07,3047.45,No
3023-7627,Female,0,No,No,12,Yes,DSL,Two year,Yes,Mailed check,85.09,1021.08,Yes
7249-3392,Male,1,Yes,Yes,11,No,Fiber optic,Two year,No,Mailed check,83.74,921.14,Yes
6762-9065,Male,0,No,No,12,Yes,DSL,One year,Yes,Mailed check,84.88,1018.56,No
6564-9082,Male,0,No,Yes,26,Yes,DSL,Month-to-month,Yes,Credit card,109.46,2845.96,Yes
1732-6426,Male,0,Yes,No,16,Yes,No,One year,Yes,Bank transfer,52.8,844.8,No
5295-1209,Male,0,No,Yes,49,Yes,Fiber optic,Two year,Yes,Mailed check,97.55,4779.95,No
2366-9235,Female,0,No,No,34,No,Fiber optic,Two year,No,Electronic check,90.37,3072.58,Yes
9434-9063,Female,1,No,No,27,Yes,DSL,One year,No,Bank transfer,62.28,1681.56,Yes
3261-1377,Female,1,No,No,31,Yes,DSL,One year,Yes,Credit card,83.42,2586.02,No
1252-4511,Male,0,Yes,No,2,No,Fiber optic,Two year,No,Credit card,108.45,216.9,Yes
2999-5253,Male,0,No,Yes,33,No,No,Month-to-month,Yes,Bank transfer,50.19,1656.27,No
7698-8769,Female,0,No,Yes,40,No,DSL,Two year,Yes,Bank transfer,106.51,4260.4,No
7780-6435,Male,0,No,Yes,17,No,Fiber optic,Month-to-month,No,Credit card,99.84,1697.28,Yes
4577-3527,Female,0,Yes,No,69,Yes,DSL,Two year,Yes,Electronic check,94.49,6519.81,Yes
9113-9231,Male,0,Yes,Yes,56,No,Fiber optic,Two year,No,Credit card,67.53,3781.68,No
3401-2300,Male,1,No,No,71,Yes,Fiber optic,One year,No,Bank transfer,101.43,7201.53,No
9004-5498,Male,0,Yes,Yes,62,No,Fiber optic,Two year,No,Mailed check,110.53,6852.86,No
2930-9077,Female,0,Yes,Yes,38,No,No,Month-to-month,No,Credit card,51.68,1963.84,Yes
2828-7607,Female,0,No,Yes,35,No,Fiber optic,One year,Yes,Bank transfer,96.31,3370.85,No
4140-1616,Female,1,Yes,Yes,7,Yes,Fiber optic,Two year,Yes,Electronic check,101.84,712.88,Yes
3742-8857,Male,0,No,Yes,23,No,DSL,Month-to-month,No,Mailed check,49.92,1148.16,No
5915-1082,Female,1,Yes,No,56,Yes,DSL,Two year,Yes,Bank transfer,20.79,1164.24,No
5279-5465,Male,0,Yes,No,31,No,No,One year,No,Credit card,30.22,936.82,No
7601-3257,Female,0,No,Yes,20,No,DSL,Two year,No,Credit card,103.87,2077.4,No
9695-6718,Female,0,Yes,No,27,No,No,One year,Yes,Electronic check,78.73,2125.71,Yes
9144-8438,Female,1,Yes,No,6,Yes,DSL,One year,No,Mailed check,74.59,447.54,No
8826-9388,Female,0,Yes,Yes,21,No,DSL,One year,No,Mailed check,112.35,2359.35,No
8917-7138,Female,0,No,Yes,58,Yes,Fiber optic,One year,Yes,Electronic check,79.5,4611,Yes
5515-9871,Female,0,Yes,No,39,Yes,Fiber optic,Two year,Yes,Bank transfer,40.19,1567.41,Yes
1601-8887,Male,0,No,No,35,No,Fiber optic,One year,No,Credit card,96.45,3375.75,No
2668-6509,Male,0,No,No,34,Yes,No,One year,Yes,Credit card,72.63,2469.42,No
6897-8599,Female,0,Yes,Yes,35,Yes,Fiber optic,One year,Yes,Bank transfer,104.78,3667.3,No
5714-5306,Female,0,Yes,Yes,15,Yes,Fiber optic,Two year,No,Credit card,64.58,968.7,Yes
6613-5429,Male,0,No,No,18,Yes,Fiber optic,One year,No,Bank transfer,59.33,1067.94,Yes
4895-3368,Female,0,Yes,No,69,No,No,One year,No,Mailed check,80.72,5569.68,No
7697-7593,Female,0,No,Yes,45,No,No,Two year,No,Credit card,55.49,2497.05,No
8618-2667,Male,0,No,Yes,25,No,DSL,Month-to-month,Yes,Bank transfer,63.52,1588,Yes
6722-6232,Female,1,No,Yes,33,No,No,Two year,No,Mailed check,115.47,3810.51,Yes
7361-2651,Female,0,Yes,No,37,No,No,One year,Yes,Electronic check,65.22,2413.14,Yes
5418-1547,Male,0,No,No,4,Yes,DSL,One year,Yes,Credit card,65.08,260.32,No
4872-7950,Female,1,Yes,No,41,Yes,Fiber optic,Two year,Yes,Electronic check,93.43,3830.63,Yes
1745-9012,Female,1,Yes,No,26,No,Fiber optic,Month-to-month,No,Bank transfer,88.92,2311.92,Yes
4176-1119,Male,1,Yes,Yes,69,Yes,Fiber optic,Month-to-month,Yes,Mailed check,98.48,6795.12,No
4686-6138,Male,0,Yes,Yes,60,No,DSL,One year,No,Mailed check,62.36,3741.6,No
4740-6967,Female,1,No,Yes,35,Yes,DSL,Two year,Yes,Electronic check,109.59,3835.65,No
5332-2119,Female,0,Yes,No,4,Yes,Fiber optic,Month-to-month,No,Mailed check,107.9,431.6,Yes
3726-6280,Male,1,No,Yes,12,Yes,No,Month-to-month,Yes,Mailed check,27.4,328.8,No
8397-5327,Male,1,Yes,Yes,63,Yes,Fiber optic,Two year,No,Credit card,115.72,7290.36,No
2598-9721,Female,1,No,Yes,24,No,No,One year,No,Bank transfer,110.6,2654.4,Yes
9845-2642,Female,0,Yes,No,58,Yes,No,Month-to-month,No,Mailed check,25.68,1489.44,No
2220-5276,Male,1,No,No,13,No,Fiber optic,Month-to-month,No,Credit card,85.73,1114.49,Yes
7376-1187,Male,0,Yes,No,35,Yes,DSL,Month-to-month,Yes,Credit card,36.56,1279.6,Yes
2776-9904,Male,0,No,No,38,No,Fiber optic,Month-to-month,Yes,Credit card,84.82,3223.16,Yes
2536-9175,Male,1,No,Yes,48,Yes,Fiber optic,One year,No,Electronic check,82.38,3954.24,Yes
4705-3651,Male,0,No,No,72,Yes,No,One year,Yes,Credit card,99.76,7182.72,No
4779-1334,Female,0,No,No,33,No,Fiber optic,One year,Yes,Electronic check,59.33,1957.89,Yes
1869-3021,Female,0,Yes,No,2,Yes,Fiber optic,Month-to-month,No,Electronic check,89.11,178.22,Yes
6441-5040,Male,0,Yes,Yes,51,Yes,No,One year,No,Electronic check,65.31,3330.81,Yes
1410-9356,Male,0,No,Yes,44,Yes,Fiber optic,Month-to-month,Yes,Mailed check,31.08,1367.52,Yes
2354-1069,Female,0,No,Yes,19,Yes,DSL,One year,Yes,Bank transfer,38.83,737.77,No
6655-3000,Female,0,No,Yes,42,Yes,Fiber optic,One year,No,Bank transfer,56.98,2393.16,Yes
9408-8900,Male,0,Yes,No,7,Yes,DSL,Two year,Yes,Mailed check,28.5,199.5,No
9197-8403,Male,0,No,No,13,No,Fiber optic,Month-to-month,No,Electronic check,38.84,504.92,Yes
6255-4421,Male,0,Yes,Yes,33,No,DSL,One year,Yes,Credit card,44.83,1479.39,No
5584-4677,Male,1,No,No,15,No,Fiber optic,One year,No,Credit card,104.06,1560.9,Yes
7884-8392,Female,0,No,Yes,11,No,DSL,Month-to-month,Yes,Mailed check,37.35,410.85,No
8189-4558,Female,1,No,No,15,Yes,Fiber optic,Two year,No,Electronic check,77.49,1162.35,No
6896-5897,Male,0,No,No,3,No,Fiber optic,Month-to-month,No,Electronic check,64.59,193.77,Yes
5750-6752,Female,1,Yes,Yes,14,Yes,Fiber optic,Two year,No,Credit card,50.05,700.7,No
1405-4329,Female,0,No,Yes,66,No,DSL,Month-to-month,No,Mailed check,49.01,3234.66,Yes
7713-9976,Male,0,No,No,54,Yes,Fiber optic,One year,Yes,Credit card,26.63,1438.02,No
7656-3364,Female,0,No,No,59,No,No,One year,No,Electronic check,94.17,5556.03,Yes
6858-3018,Female,0,No,No,24,No,DSL,Two year,Yes,Electronic check,112.74,2705.76,No
4962-1850,Male,1,Yes,Yes,5,No,No,Two year,Yes,Bank transfer,39.77,198.85,Yes
4712-1037,Male,0,Yes,No,36,No,DSL,One year,Yes,Credit card,75.47,2716.92,No
9287-6630,Female,0,Yes,Yes,44,No,No,One year,No,Mailed check,78.68,3461.92,Yes
6581-5020,Male,1,Yes,Yes,49,No,Fiber optic,Two year,No,Bank transfer,72.11,3533.39,No
7720-5959,Male,0,Yes,No,22,No,Fiber optic,One year,Yes,Electronic check,51.75,1138.5,No
4746-3130,Male,0,No,Yes,62,No,No,Two year,No,Credit card,22.69,1406.78,No
3158-9846,Male,0,Yes,Yes,62,Yes,DSL,Two year,No,Credit card,114.52,7100.24,No
2853-8764,Female,1,Yes,No,26,Yes,Fiber optic,Month-to-month,No,Bank transfer,98.13,2551.38,Yes
2287-1677,Female,0,No,Yes,55,Yes,DSL,Month-to-month,Yes,Electronic check,66.16,3638.8,Yes
6912-5875,Male,1,No,No,11,Yes,DSL,Month-to-month,Yes,Electronic check,28.06,308.66,No
7800-3156,Female,0,Yes,No,36,No,No,Month-to-month,Yes,Electronic check,105.11,3783.96,Yes
4765-7524,Female,0,Yes,Yes,46,Yes,Fiber optic,Two year,No,Bank transfer,47.03,2163.38,No
4541-7519,Male,1,No,No,70,Yes,DSL,Month-to-month,No,Credit card,33.89,2372.3,Yes
5389-9708,Male,1,Yes,Yes,34,No,Fiber optic,Two year,Yes,Mailed check,33.19,1128.46,No
8919-3166,Female,0,No,Yes,13,No,DSL,Two year,Yes,Credit card,68.64,892.32,No
3447-8372,Male,0,No,Yes,17,Yes,DSL,Two year,Yes,Bank transfer,32.38,550.46,No
2266-8034,Male,0,Yes,No,44,Yes,No,Month-to-month,No,Bank transfer,109.62,4823.28,No
6075-4006,Male,1,Yes,No,22,Yes,Fiber optic,One year,No,Bank transfer,88.21,1940.62,Yes
8697-8365,Female,1,Yes,No,21,No,DSL,One year,Yes,Mailed check,87.92,1846.32,No
5985-8576,Male,1,No,No,22,No,Fiber optic,Month-to-month,No,Mailed check,81.71,1797.62,Yes
1704-3567,Female,0,No,No,61,Yes,Fiber optic,One year,No,Mailed check,107.64,6566.04,No
5703-1155,Male,0,No,Yes,38,Yes,Fiber optic,One year,No,Electronic check,81.4,3093.2,No
3267-3062,Male,1,No,No,30,No,Fiber optic,Month-to-month,No,Mailed check,59.74,1792.2,No
1960-2642,Female,0,Yes,Yes,29,No,No,Month-to-month,Yes,Electronic check,90.35,2620.15,Yes
9050-6378,Female,0,No,Yes,14,Yes,Fiber optic,Month-to-month,Yes,Credit card,50.45,706.3,Yes
5471-8346,Female,0,Yes,Yes,67,No,DSL,Two year,Yes,Mailed check,115.93,7767.31,No
6782-5082,Female,0,Yes,Yes,42,No,No,One year,No,Credit card,98.13,4121.46,Yes
4322-3347,Male,0,Yes,No,21,No,Fiber optic,Two year,Yes,Credit card,51.8,1087.8,Yes
5086-6322,Male,0,Yes,No,39,No,Fiber optic,Month-to-month,No,Bank transfer,34.27,1336.53,Yes
8092-8256,Female,0,Yes,No,23,Yes,DSL,One year,No,Mailed check,90.96,2092.08,No
4001-6681,Female,0,Yes,Yes,40,Yes,No,Two year,No,Electronic check,47.16,1886.4,No
4808-5542,Male,1,Yes,No,59,Yes,DSL,Two year,Yes,Mailed check,44.13,2603.67,No
5153-1354,Female,0,Yes,Yes,24,Yes,Fiber optic,One year,Yes,Mailed check,34.95,838.8,No
3056-5072,Female,0,No,Yes,8,Yes,DSL,One year,Yes,Bank transfer,109.75,878,No
5370-1857,Male,0,Yes,Yes,63,Yes,Fiber optic,One year,No,Credit card,25.31,1594.53,No
2435-3156,Female,0,Yes,No,44,No,Fiber optic,Month-to-month,Yes,Mailed check,56.39,2481.16,Yes
4657-6080,Female,0,Yes,No,67,Yes,No,Month-to-month,Yes,Bank transfer,108.54,7272.18,Yes
4778-3845,Female,0,No,Yes,43,No,Fiber optic,One year,No,Electronic check,107.63,4628.09,Yes
9789-6974,Male,0,No,Yes,3,No,DSL,Two year,No,Mailed check,102.85,308.55,Yes
6151-7314,Female,0,No,Yes,2,Yes,Fiber optic,One year,Yes,Bank transfer,24.07,48.14,Yes
1688-1621,Female,1,No,No,10,No,DSL,Two year,Yes,Credit card,22.35,223.5,No
9205-2608,Male,0,Yes,No,54,Yes,DSL,Two year,Yes,Mailed check,67.59,3649.86,No
9776-6772,Male,0,No,No,15,No,DSL,Two year,Yes,Credit card,114.75,1721.25,No
9786-3626,Male,0,No,Yes,45,Yes,No,Two year,No,Bank transfer,117.34,5280.3,No
2839-5757,Female,1,Yes,Yes,2,No,DSL,Two year,No,Mailed check,100.76,201.52,No
1471-9740,Female,0,Yes,No,27,No,Fiber optic,One year,Yes,Credit card,70.54,1904.58,No
4349-7744,Male,0,No,No,67,No,DSL,Two year,No,Bank transfer,115.74,7754.58,No
8363-7104,Female,0,No,No,62,No,No,Month-to-month,No,Credit card,71.63,4441.06,No
6987-7589,Male,0,No,Yes,11,No,Fiber optic,One year,No,Electronic check,54.41,598.51,No
1530-3206,Male,0,Yes,Yes,65,Yes,No,Two year,No,Mailed check,77.68,5049.2,Yes
4277-2628,Female,0,No,No,28,Yes,Fiber optic,Two year,No,Credit card,97.87,2740.36,Yes
2695-3352,Female,1,No,Yes,21,No,DSL,One year,No,Credit card,85.98,1805.58,Yes
9311-1597,Female,0,Yes,No,38,No,Fiber optic,Month-to-month,Yes,Bank transfer,48.99,1861.62,No
5621-5075,Male,1,No,No,31,No,DSL,One year,No,Electronic check,58.39,1810.09,Yes
1290-9056,Male,0,Yes,Yes,11,No,DSL,One year,Yes,Bank transfer,80.61,886.71,Yes
9550-7186,Female,0,No,No,41,No,Fiber optic,One year,Yes,Credit card,87.93,3605.13,No
3124-4677,Male,0,No,Yes,58,No,No,One year,Yes,Electronic check,36.26,2103.08,Yes
1712-5299,Female,0,No,No,60,No,DSL,Month-to-month,No,Electronic check,84.61,5076.6,Yes
3082-8992,Male,0,Yes,No,9,No,Fiber optic,One year,Yes,Electronic check,103.28,929.52,Yes
6291-5617,Female,0,No,Yes,72,No,DSL,One year,Yes,Bank transfer,33.77,2431.44,No
4135-2155,Female,0,Yes,Yes,19,Yes,Fiber optic,Two year,Yes,Bank transfer,72.6,1379.4,No
9732-1517,Male,1,Yes,No,10,No,Fiber optic,Month-to-month,Yes,Electronic check,102.08,1020.8,No
8441-2515,Male,1,No,Yes,34,Yes,No,Month-to-month,No,Electronic check,57.56,1957.04,Yes
4463-5742,Male,0,Yes,No,49,Yes,Fiber optic,Two year,No,Credit card,74.9,3670.1,No
2696-6112,Male,0,Yes,No,11,No,DSL,Month-to-month,Yes,Electronic check,30.86,339.46,No
9230-6917,Male,0,Yes,Yes,21,No,No,Month-to-month,No,Electronic check,50.35,1057.35,Yes
5303-6794,Female,0,No,Yes,50,No,DSL,One year,No,Mailed check,26.78,1339,No
5386-1447,Female,0,No,No,17,Yes,Fiber optic,One year,No,Bank transfer,97.47,1656.99,No
7441-5733,Male,0,No,No,34,No,DSL,Two year,Yes,Mailed check,79.63,2707.42,No
6744-4829,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Yes,Mailed check,61.81,618.1,No
7652-6444,Male,0,No,No,51,Yes,DSL,Two year,Yes,Electronic check,22.62,1153.62,No
5761-9536,Female,1,Yes,Yes,42,Yes,Fiber optic,Month-to-month,No,Bank transfer,22.09,927.78,Yes
7640-2745,Female,1,No,No,67,No,No,One year,Yes,Credit card,21.19,1419.73,No
4232-4309,Male,0,No,No,1,Yes,Fiber optic,One year,Yes,Credit card,50.69,50.69,No
1387-3788,Male,1,Yes,Yes,10,No,DSL,Two year,No,Electronic check,117.28,1172.8,Yes
9503-5964,Male,0,No,No,12,No,Fiber optic,Two year,No,Credit card,47.37,568.44,Yes
1020-1907,Female,0,No,Yes,30,Yes,Fiber optic,Two year,Yes,Mailed check,91.24,2737.2,No
2700-8445,Female,0,No,No,45,Yes,No,One year,Yes,Credit card,83.46,3755.7,No
6717-9618,Male,0,No,Yes,35,No,No,Two year,Yes,Mailed check,97.69,3419.15,No
4955-5480,Female,0,Yes,Yes,62,No,No,One year,Yes,Bank transfer,88.73,5501.26,No
4751-6233,Male,0,No,No,57,Yes,Fiber optic,Month-to-month,No,Bank transfer,74.8,4263.6,Yes
5308-7441,Female,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,No,Mailed check,111.58,5579,Yes
4781-4888,Female,1,Yes,No,2,Yes,Fiber optic,Two year,No,Bank transfer,67.63,135.26,No
1897-6394,Female,0,No,Yes,70,No,Fiber optic,Two year,Yes,Bank transfer,51.57,3609.9,No
2209-7803,Male,0,No,Yes,1,Yes,No,Month-to-month,Yes,Electronic check,28.15,28.15,Yes
9388-3292,Male,1,Yes,No,33,Yes,DSL,Month-to-month,Yes,Electronic check,24.59,811.47,No
5299-9670,Male,0,No,Yes,72,No,Fiber optic,Month-to-month,Yes,Mailed check,27.21,1959.12,Yes
2176-9688,Male,1,No,Yes,53,No,Fiber optic,Two year,No,Electronic check,79.38,4207.14,Yes
4659-1476,Male,0,Yes,No,28,Yes,No,Two year,No,Bank transfer,31.91,893.48,No
2083-7780,Male,0,No,No,15,No,No,Month-to-month,No,Mailed check,51.05,765.75,No
3292-9743,Female,1,No,Yes,32,Yes,DSL,Two year,Yes,Mailed check,84.54,2705.28,No
6257-3710,Male,1,No,Yes,23,No,No,Month-to-month,No,Bank transfer,79.29,1823.67,No
8032-9882,Male,0,Yes,No,33,No,Fiber optic,Two year,No,Mailed check,98.54,3251.82,No
1401-6250,Female,0,Yes,Yes,40,Yes,DSL,Month-to-month,No,Bank transfer,22.38,895.2,No
8888-9694,Female,1,Yes,No,41,No,No,Two year,Yes,Credit card,88.46,3626.86,No
2904-7757,Female,0,Yes,No,13,Yes,DSL,Two year,No,Credit card,113.46,1474.98,No
6234-6647,Male,1,No,Yes,28,Yes,DSL,One year,No,Electronic check,72.45,2028.6,Yes
3392-5175,Female,1,Yes,No,26,No,Fiber optic,Two year,No,Bank transfer,26.61,691.86,No
7974-3431,Female,0,Yes,Yes,9,No,No,Month-to-month,No,Credit card,21.16,190.44,No
1236-9897,Female,1,No,No,14,Yes,DSL,One year,No,Mailed check,40.12,561.68,Yes
3806-2812,Male,0,No,Yes,5,Yes,No,Month-to-month,No,Mailed check,70.11,350.55,Yes
6716-3446,Male,1,Yes,Yes,22,No,DSL,Two year,No,Bank transfer,94.72,2083.84,No
2136-8157,Male,0,No,Yes,1,Yes,No,One year,Yes,Bank transfer,33.5,33.5,No
1319-1300,Male,1,No,Yes,51,No,DSL,Month-to-month,No,Bank transfer,52.54,2679.54,No
1780-1210,Female,0,Yes,Yes,39,No,No,Month-to-month,Yes,Credit card,105.96,4132.44,Yes
1046-4119,Male,1,Yes,No,18,Yes,DSL,One year,Yes,Mailed check,93.09,1675.62,No
1493-2832,Female,0,No,Yes,59,No,DSL,Two year,Yes,Credit card,95.22,5617.98,Yes
1023-5165,Female,1,Yes,Yes,55,No,No,One year,No,Bank transfer,20.91,1150.05,No
9955-5708,Female,0,No,Yes,3,No,DSL,One year,No,Bank transfer,76.87,230.61,Yes
3784-9449,Female,0,Yes,Yes,43,Yes,Fiber optic,One year,No,Mailed check,76.85,3304.55,No
7810-2617,Male,0,No,Yes,16,No,DSL,One year,Yes,Credit card,80.3,1284.8,No
1786-6314,Male,0,No,Yes,43,No,DSL,Two year,Yes,Mailed check,33.05,1421.15,No
6568-4251,Male,1,No,No,31,No,Fiber optic,Two year,Yes,Bank transfer,68.7,2129.7,No
9901-9819,Female,0,Yes,Yes,15,No,DSL,One year,No,Credit card,101.81,1527.15,No
6877-9743,Male,1,Yes,Yes,11,No,Fiber optic,Two year,Yes,Mailed check,21.95,241.45,No
5833-6971,Male,1,Yes,No,9,No,DSL,Month-to-month,Yes,Bank transfer,113.81,1024.29,Yes
8359-9982,Male,0,No,No,53,No,Fiber optic,One year,No,Electronic check,30.48,1615.44,Yes
2437-7374,Male,0,No,No,60,No,DSL,One year,No,Bank transfer,95.17,5710.2,No
9547-7159,Male,0,No,Yes,14,No,No,Month-to-month,Yes,Electronic check,96.11,1345.54,Yes
9457-4723,Male,0,Yes,No,59,No,No,Two year,Yes,Mailed check,85.82,5063.38,No
6379-7454,Male,1,No,No,14,Yes,No,Month-to-month,No,Mailed check,65.72,920.08,No
5230-4847,Male,0,Yes,No,70,No,DSL,Two year,No,Credit card,70.23,4916.1,Yes
5869-5533,Female,1,Yes,Yes,2,Yes,Fiber optic,Month-to-month,No,Bank transfer,80.32,160.64,No
6625-5666,Female,1,No,No,36,Yes,DSL,One year,No,Mailed check,92.89,3344.04,Yes
9444-4429,Male,0,No,No,14,No,DSL,Two year,No,Mailed check,53.41,747.74,No
2180-7199,Female,0,No,No,47,No,Fiber optic,Two year,Yes,Credit card,52.33,2459.51,No
